ID,Edad,Tipo_Trabajo,Estado_Civil,Educacion,mora,Vivienda,Vehiculo,Contacto,Mes,Dia,Campana,Dias_Ultima_Camp,No_Contactos,Resultado_Anterior,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,vlr_ingresos,segmento,perfil_riesgo,marg_cont,score_cliente,ah,cc,cdt,sum_saldo_prom_ah,sum_monto_trx_ah,sum_cant_trx_ah,sum_saldo_prom_cc,sum_monto_trx_cc,sum_cant_trx_cc,cdt_sum_valor_interes,cdt_sum_monto_apertura,cdt_prom_plazo_total_meses,buro_max_deuda,buro_num_creditos
4419,33,servicios,casado,Estudiante Universitario,no,no,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,2338490.774451642,masivo,4,46769.81548903284,800,,,SI,0.0,0.0,0,0.0,0.0,0,43118.60532146829,629348.0889594331,22,2489657.0091915363,1
4422,32,emprendedor,casado,bachillerato,,si,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1581829.358547565,masivo,4,31636.5871709513,800,SI,SI,,291992.90519553894,26809.78601023507,6,333471.93473472696,23381.237902250617,9,0.0,0.0,0,19154022.1871025,3
4424,48,tecnico,casado,Estudiante Universitario,no,si,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,,masivo,1,28022.206936177146,950,SI,SI,SI,190219.90457894906,17465.33852674881,12,19813.110306268172,1389.1875069573807,8,7916.596205088623,474605.23650907003,55,7906886.330149533,9
4425,41,empleado,casado,bachillerato incompleto,,si,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,,masivo,2,48381.52965975537,900,,,SI,0.0,0.0,0,0.0,0.0,0,29373.62222476752,1371894.6307408027,25,5395607.144518346,9
4431,27,desempleado,casado,bachillerato,no,si,si,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1209725.4558113487,masivo,2,24194.509116226975,900,SI,SI,,203277.17895413956,18664.212628300545,12,216708.7303124293,15194.437225910044,9,0.0,0.0,0,1797323.4857559055,5
4437,28,administrador negocio,casado,bachillerato,no,,,telefono fijo,may,mon,4,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1767392.314071903,masivo,2,35347.84628143806,900,SI,,,428604.6534773988,39353.007687036,8,0.0,0.0,0,0.0,0.0,0,10837449.429239972,5
4448,44,administrador negocio,casado,bachillerato,no,si,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1821697.8061960137,masivo,4,36433.956123920274,800,,,SI,0.0,0.0,0,0.0,0.0,0,32014.578122294806,1930240.2746504245,27,8520319.121145992,7
4453,42,ama de casa,casado,preescolar,no,si,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,831909.5463569512,masivo,1,16638.190927139025,950,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,18774014.753030065,4
4455,59,pensionado,divorced,Estudiante Universitario,no,no,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,2492042.3495365228,masivo,4,49840.84699073045,800,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,584020.5485996527,8
4457,32,administrador negocio,single,pregrado,,si,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1325040.2433045914,masivo,2,26500.80486609183,900,SI,,SI,82919.83428687183,7613.414482610349,16,0.0,0.0,0,5299.786954234278,518343.20597702824,11,19086021.82136446,8
4459,49,tecnico,casado,Estudiante Universitario,no,si,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,744254.8405071553,masivo,1,14885.096810143106,950,,SI,,0.0,0.0,0,434792.62271297205,30485.293336251583,12,0.0,0.0,0,17703571.05483824,7
4466,35,tecnico,single,bachillerato,no,no,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,2036509.8435704035,masivo,1,40730.19687140807,950,,SI,,0.0,0.0,0,230381.6836010149,16153.110326604678,16,0.0,0.0,0,8635761.100461986,4
4470,49,administrador negocio,casado,pregrado,no,si,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,601532.0182089627,masivo,2,12030.640364179255,900,SI,,,64205.73868329785,5895.1504783157525,9,0.0,0.0,0,0.0,0.0,0,8634199.021340946,1
4472,40,servicios,casado,bachillerato,no,si,no,telefono fijo,may,mon,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1528181.1573691282,masivo,4,30563.623147382565,800,,SI,SI,0.0,0.0,0,450308.93178010645,31573.21251587344,8,15147.166243924385,284650.62936176476,15,7957006.093832048,3
4474,38,tecnico,casado,bachillerato incompleto,no,si,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1490881.0033557964,masivo,4,29817.62006711593,800,SI,,,375539.1270116048,34480.713245101935,8,0.0,0.0,0,0.0,0.0,0,6239984.47640306,1
4475,43,administrador negocio,divorced,bachillerato,no,no,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,2585895.5658315783,masivo,4,51717.911316631566,800,,,SI,0.0,0.0,0,0.0,0.0,0,7159.791606167686,1493327.6091810516,18,14258478.885909168,7
4479,45,empleado,casado,,,no,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1974698.2328799528,masivo,2,39493.964657599055,900,,SI,SI,0.0,0.0,0,307074.76375866745,21530.41187987903,9,41690.32130670579,1782009.1469394513,47,14263620.61961461,1
4481,24,administrador negocio,casado,bachillerato,no,no,si,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1474973.0412548562,masivo,4,29499.460825097125,800,SI,SI,,299959.66786843125,27541.266805330208,12,239949.38572709708,16823.945549262175,10,0.0,0.0,0,5165740.423814831,8
4490,35,servicios,casado,bachillerato,no,no,si,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,2317766.299200287,masivo,4,46355.32598400574,800,,,SI,0.0,0.0,0,0.0,0.0,0,14495.893941523294,1834342.7971352146,36,8292384.190209677,5
4491,40,administrador negocio,casado,pregrado,,no,si,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,2890207.5490173134,masivo,2,57804.15098034627,900,SI,,SI,355794.130413537,32667.79545104622,12,0.0,0.0,0,43329.655037708275,1046822.203568445,32,3393311.2039124253,5
4494,44,empleado,single,bachillerato incompleto,,no,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,2057810.3063518624,masivo,4,41156.20612703725,800,,SI,,0.0,0.0,0,225699.80484774613,15824.842458885165,8,0.0,0.0,0,16678262.25628376,1
4506,39,tecnico,single,bachillerato,no,si,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1510352.6198433805,masivo,1,30207.05239686761,950,SI,,,454800.9540443836,41758.26206124876,6,0.0,0.0,0,0.0,0.0,0,5358741.447545506,1
4511,39,administrador negocio,casado,pregrado,no,no,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,500000.0,masivo,4,10000.0,800,SI,SI,SI,32741.6833497753,3006.228948044192,12,153585.90055667466,10768.607805642287,11,22579.31605552906,1787333.9652993286,19,13189770.382968936,2
4517,44,tecnico,single,,,si,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,500000.0,masivo,4,10000.0,800,,SI,,0.0,0.0,0,365354.3934014723,25616.662456310445,5,0.0,0.0,0,17889029.26823727,3
4520,40,administrador negocio,single,pregrado,no,si,si,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1194775.2956453324,masivo,2,23895.50591290665,900,,SI,,0.0,0.0,0,219050.1294208382,15358.603393660786,9,0.0,0.0,0,6589002.489936942,1
4521,30,tecnico,single,,no,si,no,telefono fijo,may,mon,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,890487.7978407169,masivo,4,17809.755956814337,800,SI,SI,,451455.75416312343,41451.117293748364,7,408429.8138447263,28636.876597942402,9,0.0,0.0,0,14110914.601498263,1
4530,47,empleado,casado,preescolar,,si,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1313028.697014554,masivo,2,26260.57394029108,900,,,SI,0.0,0.0,0,0.0,0.0,0,37741.64401788873,734234.3135914288,37,12761186.212483337,1
4532,43,Vive de los arriendos,casado,Estudiante Universitario,no,si,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1556649.924897107,masivo,1,31132.998497942142,950,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,9388043.507522317,2
4534,31,empleado,casado,primaria,,si,si,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,2029692.7543567307,masivo,2,40593.855087134616,900,SI,,SI,101964.87082691099,9362.064347420004,9,0.0,0.0,0,7611.926774272254,1133447.0251687015,13,15998544.473534733,8
4540,52,emprendedor,divorced,bachillerato,no,no,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1429501.2219409088,masivo,4,28590.024438818178,800,SI,SI,,89561.90777306384,8223.266864844822,14,150449.32195999136,10548.68797812667,7,0.0,0.0,0,14550849.036240004,1
4542,30,empleado,casado,bachillerato incompleto,no,si,no,telefono fijo,may,mon,14,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1986501.643826202,masivo,2,39730.03287652404,900,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,14318106.50640386,8
4543,31,administrador negocio,casado,bachillerato,,si,si,telefono fijo,may,mon,5,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1564474.4148101201,masivo,4,31289.488296202402,800,SI,,SI,469804.03569162317,43135.79350567621,7,0.0,0.0,0,11049.823404534425,1731150.9487271577,47,12771731.274726668,6
4548,38,administrador negocio,single,pregrado,no,no,no,telefono fijo,may,mon,6,999,0,sin contacto,1.1,93994,-36.4,4857,5191,500000.0,masivo,2,10000.0,900,,SI,,0.0,0.0,0,243045.15286790207,17041.00389951498,13,0.0,0.0,0,4466896.162328412,5
4552,51,servicios,single,bachillerato,,no,no,telefono fijo,may,mon,4,999,0,sin contacto,1.1,93994,-36.4,4857,5191,560664.6061812456,masivo,2,11213.292123624913,900,,SI,,0.0,0.0,0,34062.804598874616,2388.2985492548723,7,0.0,0.0,0,18429478.06204941,9
4553,50,emprendedor,casado,bachillerato incompleto,no,si,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1355912.4442783846,masivo,2,27118.248885567693,900,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7143192.822196042,1
4555,57,Vive de los arriendos,divorced,pregrado,no,no,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,500000.0,masivo,2,10000.0,900,SI,,,376526.40568027,34571.36178268082,7,0.0,0.0,0,0.0,0.0,0,16496980.942718934,1
4557,58,administrador negocio,single,pregrado,no,no,no,telefono fijo,may,mon,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,2099928.7299962044,masivo,2,41998.57459992409,900,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,13008515.156691799,4
4559,57,administrador negocio,casado,pregrado,,si,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,3030750.8323436975,preferente,4,151537.54161718488,800,SI,,,437317.56252583436,40152.9970804727,7,0.0,0.0,0,0.0,0.0,0,6371814.53672933,9
4568,29,tecnico,single,bachillerato,no,no,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,2718761.8516973164,masivo,2,54375.23703394633,900,,SI,,0.0,0.0,0,388736.5597900083,27256.092759299107,10,0.0,0.0,0,18061174.700792514,4
4570,31,empleado,casado,bachillerato incompleto,no,si,si,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,,masivo,4,25731.14258139584,800,SI,SI,,154724.99872758763,14206.318141677551,16,50150.234989113334,3516.2616490260307,10,0.0,0.0,0,1984152.7484153607,9
4572,46,tecnico,casado,Estudiante Universitario,no,no,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,2990726.136849952,masivo,2,59814.52273699904,900,SI,SI,,368504.1485600298,33834.78567796795,15,334322.4389738383,23440.87063256525,9,0.0,0.0,0,11988292.388235906,9
4574,30,administrador negocio,casado,bachillerato,no,no,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1648667.4572021116,masivo,2,32973.34914404223,900,SI,SI,SI,141255.6178142483,12969.605832742694,7,427643.17524401745,29984.01297430974,8,15054.897738519152,1204212.6553212365,7,13122792.308986032,9
4586,57,administrador negocio,casado,pregrado,no,no,si,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1162914.0288819605,masivo,2,23258.280577639212,900,SI,,,236564.84363360112,21720.571707433606,9,0.0,0.0,0,0.0,0.0,0,14433155.249876805,2
4587,34,empleado,casado,primaria,no,no,si,telefono fijo,may,mon,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,886597.3364590602,masivo,4,17731.946729181203,800,,,SI,0.0,0.0,0,0.0,0.0,0,23072.420775212486,1121452.4716286194,41,11705463.337093329,3
4589,40,tecnico,casado,Estudiante Universitario,no,si,no,telefono fijo,may,mon,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1197530.3135118717,masivo,4,23950.606270237437,800,,SI,SI,0.0,0.0,0,442982.03524450224,31059.49039074044,13,31589.909084567968,152100.26069818554,40,3807718.2901503174,1
4594,44,Vive de los arriendos,casado,pregrado,,si,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1111823.1814587712,masivo,4,22236.463629175425,800,,,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,12235179.697357032,6
4596,31,Vive de los arriendos,casado,pregrado,no,no,no,telefono fijo,may,mon,8,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1670416.2223754877,masivo,2,33408.32444750975,900,SI,SI,,430585.120052959,39534.84732815891,7,482385.4104035423,33822.24069378478,7,0.0,0.0,0,14419909.74418901,6
4601,35,administrador negocio,single,bachillerato,no,si,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1660573.9810498646,masivo,4,33211.47962099729,800,SI,SI,,207141.22313879742,19018.995898309782,9,385029.3760784691,26996.165205348283,10,0.0,0.0,0,17026511.125445295,8
4603,48,Vive de los arriendos,casado,pregrado,no,si,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1503046.0201534145,masivo,2,30060.92040306829,900,,SI,SI,0.0,0.0,0,346092.73465597857,24266.139732775668,9,33450.28099128195,1906541.6850308822,49,14907989.735280605,1
4606,40,administrador negocio,casado,bachillerato,no,no,no,telefono fijo,may,mon,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1936938.1697463498,masivo,2,38738.763394926995,900,,SI,SI,0.0,0.0,0,378859.78927711886,26563.587342759318,14,26411.81255903648,1316561.7518109928,7,1539612.9996573278,9
4607,47,servicios,casado,bachillerato,,si,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,2690646.274786341,masivo,2,53812.92549572682,900,SI,SI,,486070.9494924384,44629.36567913277,8,185399.3090005626,12999.190933723894,9,0.0,0.0,0,11673103.421770118,9
4612,35,Vive de los arriendos,casado,pregrado,no,no,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,,masivo,1,48991.08270882648,950,,SI,,0.0,0.0,0,14089.19153365721,987.857462010608,12,0.0,0.0,0,13772928.298287226,6
4613,35,administrador negocio,casado,bachillerato,no,no,si,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,500000.0,masivo,4,10000.0,800,,SI,,0.0,0.0,0,31525.789080627284,2210.4168230429505,8,0.0,0.0,0,19442198.89158442,9
4616,51,empleado,casado,,,no,si,telefono fijo,may,mon,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,500000.0,masivo,2,10000.0,900,,SI,SI,0.0,0.0,0,427813.9985103022,29995.99017242514,11,36204.43933488017,291305.0311863092,18,2708161.8311585826,3
4618,28,empleado,soltero,preescolar,no,si,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,2434319.911239274,masivo,1,48686.39822478548,950,SI,,,361273.4980889004,33170.89217782976,9,0.0,0.0,0,0.0,0.0,0,5746526.066793925,4
4619,25,vendedor ambulante,single,pregrado,no,no,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,500000.0,masivo,1,10000.0,950,,SI,,0.0,0.0,0,187582.61137606087,13152.272218644264,15,0.0,0.0,0,16140830.30314789,4
4622,27,empleado,casado,bachillerato incompleto,,no,no,telefono fijo,may,mon,1,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1275234.5981073165,masivo,2,25504.69196214633,900,SI,,SI,13573.229201017124,1246.247302150897,9,0.0,0.0,0,18076.985800278388,1735310.4270328463,14,11941464.835875653,5
4624,39,Vive de los arriendos,casado,pregrado,no,no,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,500000.0,masivo,2,10000.0,900,,,SI,0.0,0.0,0,0.0,0.0,0,32135.3990629228,824975.7722155366,48,6285538.701572426,1
4625,38,empleado,casado,primaria,,no,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,500000.0,masivo,4,10000.0,800,SI,,,318315.86161052715,29226.669489544212,10,0.0,0.0,0,0.0,0.0,0,13724533.24197626,3
4626,46,vendedor ambulante,casado,bachillerato incompleto,,no,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,2041462.7282047882,masivo,2,40829.25456409576,900,,,SI,0.0,0.0,0,0.0,0.0,0,26503.85017673415,408463.9120183649,10,5787663.395999575,2
4631,35,servicios,casado,primaria,no,no,no,telefono fijo,may,mon,6,999,0,sin contacto,1.1,93994,-36.4,4857,5191,2259155.160302647,masivo,4,45183.10320605294,800,,,SI,0.0,0.0,0,0.0,0.0,0,31930.900894090722,1272968.6226114891,45,3735487.0704074614,6
4633,36,vendedor ambulante,single,Estudiante Universitario,no,si,no,telefono fijo,may,mon,4,999,0,sin contacto,1.1,93994,-36.4,4857,5191,,masivo,1,18469.791985465614,950,SI,SI,SI,190911.75026307072,17528.86142204308,8,263813.8715321368,18497.193465811386,13,48393.380711439466,909799.5489094914,15,2170286.133282442,5
4634,33,servicios,single,bachillerato incompleto,no,no,no,telefono fijo,may,mon,14,999,0,sin contacto,1.1,93994,-36.4,4857,5191,500000.0,masivo,1,10000.0,950,,,SI,0.0,0.0,0,0.0,0.0,0,34090.80424868899,844013.189606253,25,11855013.752850413,8
4637,42,desempleado,casado,bachillerato,,no,no,telefono fijo,may,mon,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,953755.5517475172,masivo,4,19075.111034950343,800,,SI,SI,0.0,0.0,0,371092.1758838289,26018.964549162924,5,37170.63138659898,1654093.406891476,23,5516381.999966071,7
4639,45,administrador negocio,single,,,no,no,telefono fijo,may,mon,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1891804.0054025464,masivo,2,37836.080108050926,900,SI,SI,SI,341740.5087049743,31377.440158259073,7,285349.63227936893,20007.16385008837,4,20557.130057608214,410383.801260842,55,13141622.358064948,1
4640,30,tecnico,single,Estudiante Universitario,no,si,no,telefono fijo,may,mon,4,999,0,sin contacto,1.1,93994,-36.4,4857,5191,500000.0,masivo,2,10000.0,900,SI,SI,SI,341795.0198754276,31382.445186768382,9,280425.93687782215,19661.941114527846,14,24472.963123626843,1618828.9819026757,59,14596735.209819596,4
4643,42,servicios,casado,bachillerato,no,si,no,telefono fijo,may,mon,4,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1683359.9197791556,masivo,4,33667.19839558312,800,SI,SI,,15109.39187958484,1387.292484949877,7,120556.39099822757,8452.758283267804,11,0.0,0.0,0,16459155.617223082,8
4646,46,vendedor ambulante,casado,bachillerato incompleto,,no,si,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1484690.1508270043,masivo,4,29693.80301654009,800,,SI,SI,0.0,0.0,0,459479.57307289424,32216.207992999407,8,20355.72890649552,1886875.290364172,55,9537001.006285721,1
4653,35,administrador negocio,single,bachillerato,no,si,no,telefono fijo,may,mon,4,999,0,sin contacto,1.1,93994,-36.4,4857,5191,2079291.4996010885,masivo,2,41585.82999202177,900,,,SI,0.0,0.0,0,0.0,0.0,0,8443.282021233954,1291461.2445247918,48,3474487.956218629,2
4654,26,empleado,casado,Estudiante Universitario,,si,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1619580.3684141533,masivo,2,32391.60736828307,900,,SI,SI,0.0,0.0,0,480988.1463888311,33724.27214249963,10,21721.437509282154,742096.6023844536,58,3675999.776428571,3
4657,51,emprendedor,single,,no,si,no,telefono fijo,may,mon,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,526931.0591184446,masivo,2,10538.621182368892,900,SI,,,284636.97784966655,26134.39001759063,9,0.0,0.0,0,0.0,0.0,0,7115593.740688318,9
4659,36,servicios,casado,bachillerato,no,si,no,telefono fijo,may,mon,4,999,0,sin contacto,1.1,93994,-36.4,4857,5191,2696571.5016644914,masivo,4,53931.43003328983,800,SI,SI,SI,169110.67611324784,15527.161646637207,12,451152.7079864905,31632.37351313523,11,36438.26416770452,133432.28724518162,57,13430703.079795454,3
4661,34,administrador negocio,casado,pregrado,no,no,no,telefono fijo,may,mon,5,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1341470.42697303,masivo,1,26829.4085394606,950,SI,,SI,394685.33506899455,36238.65233126676,13,0.0,0.0,0,30604.16090007861,1852508.56548597,49,18121057.302501135,9
4675,36,administrador negocio,casado,pregrado,no,si,no,telefono fijo,may,mon,2,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1472695.4604900682,masivo,1,29453.909209801364,950,,,SI,0.0,0.0,0,0.0,0.0,0,26569.84253268993,1003320.2284036488,23,18768921.58945302,1
4677,52,empleado,casado,preescolar,,si,no,telefono fijo,may,mon,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,566732.040926804,masivo,1,11334.64081853608,950,SI,,,371865.4966835958,34143.413121632584,8,0.0,0.0,0,0.0,0.0,0,5011949.8623467535,3
4678,48,empleado,casado,preescolar,,si,si,telefono fijo,may,mon,11,999,0,sin contacto,1.1,93994,-36.4,4857,5191,,masivo,2,21134.354976169794,900,SI,SI,,370112.1945967789,33982.43094390679,14,172963.9091984623,12127.28835093593,9,0.0,0.0,0,3072817.5936956904,8
4681,38,administrador negocio,casado,pregrado,no,no,no,telefono fijo,may,mon,4,999,0,sin contacto,1.1,93994,-36.4,4857,5191,615197.2859730991,masivo,1,12303.94571946198,950,,,SI,0.0,0.0,0,0.0,0.0,0,49676.09199466872,1985205.129802455,23,17158976.253916603,6
4686,31,administrador negocio,divorced,bachillerato,no,no,no,telefono fijo,may,mon,3,999,0,sin contacto,1.1,93994,-36.4,4857,5191,1327053.940076577,masivo,4,26541.07880153154,800,,SI,,0.0,0.0,0,287195.11869649525,20136.5593178015,5,0.0,0.0,0,13816693.436968772,1
